,bigrams,freq
70153,"('amp', 'morais')",4
70154,"('amp', 'kerstetter')",4
70155,"('hsu', 'lin')",4
70156,"('hsu', 'morais')",4
70157,"('hsu', 'kerstetter')",4
70158,"('hsu', 'amp')",6
70159,"('lin', 'morais')",4
70160,"('lin', 'kerstetter')",4
70161,"('lin', 'amp')",4
70162,"('lin', 'hou')",4
70163,"('morais', 'kerstetter')",4
70164,"('morais', 'amp')",4
70165,"('morais', 'hou')",4
70166,"('morais', 'ryan')",4
70167,"('kerstetter', 'amp')",8
70168,"('kerstetter', 'hou')",4
70169,"('kerstetter', 'ryan')",4
70170,"('amp', 'hou')",4
70171,"('amp', 'ryan')",6
70172,"('amp', 'cave')",8
70173,"('hou', 'ryan')",4
70174,"('hou', 'amp')",4
70175,"('hou', 'cave')",4
70176,"('hou', 'san')",4
70177,"('ryan', 'amp')",6
70178,"('ryan', 'cave')",4
70179,"('ryan', 'san')",4
70180,"('ryan', 'martin')",4
70181,"('amp', 'san')",4
70182,"('amp', 'martin')",4
70183,"('cave', 'san')",4
70184,"('cave', 'martin')",4
70185,"('cave', 'amp')",4
70186,"('cave', 'rodríguez')",4
70187,"('san', 'martin')",4
70188,"('san', 'amp')",4
70189,"('san', 'rodríguez')",4
70190,"('san', 'del')",4
70191,"('martin', 'amp')",4
70192,"('martin', 'rodríguez')",4
70193,"('martin', 'del')",4
70194,"('martin', 'bosque')",4
70195,"('amp', 'rodríguez')",4
70196,"('amp', 'del')",6
70197,"('amp', 'bosque')",4
70198,"('amp', 'specifically')",6
70199,"('rodríguez', 'del')",4
70200,"('rodríguez', 'bosque')",4
70201,"('rodríguez', 'specifically')",3
70202,"('rodríguez', 'tourist')",3
70203,"('del', 'bosque')",4
70204,"('del', 'specifically')",3
70205,"('del', 'tourist')",3
70206,"('del', 'interest')",3
70207,"('bosque', 'specifically')",3
70208,"('bosque', 'tourist')",3
70209,"('bosque', 'interest')",3
70210,"('bosque', 'moves')",3
70211,"('fiber', 'type')",3
70212,"('glycolytic', 'oxidative')",6
70213,"('oxidative', 'similar')",3
70214,"('differences', 'type')",11
70215,"('differences', 'based')",10
70216,"('based', 'erp')",4
70217,"('based', 'vuilleumier')",4
70218,"('previous', 'erp')",10
70219,"('previous', 'vuilleumier')",4
70220,"('erp', 'results')",4
70221,"('erp', 'vuilleumier')",4
70222,"('erp', 'amp')",6
70223,"('erp', 'pourtois')",6
70224,"('results', 'vuilleumier')",4
70225,"('results', 'pourtois')",4
70226,"('results', 'surmised')",4
70227,"('vuilleumier', 'amp')",4
70228,"('vuilleumier', 'pourtois')",4
70229,"('vuilleumier', 'surmised')",4
70230,"('vuilleumier', 'would')",4
70231,"('amp', 'pourtois')",6
70232,"('amp', 'surmised')",4
70233,"('amp', 'larger')",6
70234,"('pourtois', 'surmised')",4
70235,"('pourtois', 'would')",4
70236,"('pourtois', 'larger')",4
70237,"('pourtois', 'neutral')",4
70238,"('surmised', 'would')",4
70239,"('surmised', 'larger')",4
70240,"('surmised', 'neutral')",4
70241,"('surmised', 'faces')",4
70242,"('would', 'neutral')",4
70243,"('would', 'faces')",4
70244,"('would', 'used')",4
70245,"('larger', 'neutral')",4
70246,"('larger', 'faces')",4
70247,"('larger', 'used')",8
70248,"('larger', 'negative')",5
70249,"('neutral', 'faces')",4
70250,"('neutral', 'negative')",4
70251,"('neutral', 'feedback')",4
70252,"('faces', 'used')",4
70253,"('faces', 'negative')",4
70254,"('faces', 'feedback')",4
70255,"('faces', 'compared')",4
70256,"('used', 'feedback')",4
70257,"('negative', 'feedback')",10
70258,"('feedback', 'compared')",5
70259,"('feedback', 'positive')",4
70260,"('feedback', 'feedback')",4
70261,"('feedback', 'contrast')",9
70262,"('compared', 'positive')",4
70263,"('compared', 'feedback')",4
70264,"('compared', 'since')",11
70265,"('positive', 'feedback')",9
70266,"('positive', 'since')",5
70267,"('feedback', 'since')",5
70268,"('feedback', 'previous')",5
70269,"('feedback', 'erp')",4
70270,"('contrast', 'since')",4
70271,"('contrast', 'erp')",4
70272,"('since', 'erp')",4
70273,"('since', 'mainly')",4
70274,"('erp', 'studies')",7
70275,"('erp', 'mainly')",4
70276,"('erp', 'failed')",4
70277,"('erp', 'provide')",4
70278,"('mainly', 'failed')",4
70279,"('mainly', 'provide')",4
70280,"('mainly', 'evidence')",4
70281,"('mainly', 'clear')",4
70282,"('failed', 'provide')",7
70283,"('failed', 'evidence')",6
70284,"('failed', 'clear')",4
70285,"('provide', 'effect')",5
70286,"('provide', 'anxiety')",4
70287,"('evidence', 'clear')",5
70288,"('evidence', 'anxiety')",4
70289,"('evidence', 'early')",6
70290,"('clear', 'effect')",4
70291,"('clear', 'anxiety')",5
70292,"('clear', 'early')",5
70293,"('clear', 'stage')",4
70294,"('effect', 'stage')",7
70295,"('effect', 'face')",4
70296,"('anxiety', 'early')",4
70297,"('anxiety', 'stage')",4
70298,"('anxiety', 'face')",4
70299,"('anxiety', 'processing')",4
70300,"('early', 'face')",4
70301,"('early', 'processing')",4
70302,"('early', 'kolassa')",4
70303,"('stage', 'face')",4
70304,"('stage', 'processing')",4
70305,"('stage', 'kolassa')",8
70306,"('face', 'processing')",5
70307,"('face', 'kolassa')",8
70308,"('face', 'amp')",4
70309,"('processing', 'kolassa')",8
70310,"('processing', 'amp')",12
70311,"('processing', 'miltner')",4
70312,"('kolassa', 'kolassa')",4
70313,"('kolassa', 'amp')",8
70314,"('kolassa', 'miltner')",8
70315,"('kolassa', 'muhlberger')",8
70316,"('kolassa', 'rossignol')",4
70317,"('amp', 'miltner')",4
70318,"('amp', 'muhlberger')",4
70319,"('amp', 'rossignol')",4
70320,"('amp', 'predict')",4
70321,"('miltner', 'muhlberger')",4
70322,"('miltner', 'rossignol')",4
70323,"('miltner', 'predict')",4
70324,"('miltner', 'strong')",4
70325,"('muhlberger', 'rossignol')",4
70326,"('muhlberger', 'predict')",4
70327,"('muhlberger', 'strong')",4
70328,"('muhlberger', 'effect')",4
70329,"('rossignol', 'predict')",4
70330,"('rossignol', 'strong')",4
70331,"('rossignol', 'effect')",4
70332,"('rossignol', 'trait')",4
70333,"('predict', 'strong')",4
70334,"('predict', 'effect')",4
70335,"('predict', 'trait')",4
70336,"('predict', 'anxiety')",4
70337,"('strong', 'trait')",4
70338,"('strong', 'anxiety')",4
70339,"('strong', 'amplitude')",4
70340,"('effect', 'trait')",4
70341,"('effect', 'amplitude')",4
70342,"('effect', 'based')",5
70343,"('trait', 'anxiety')",7
70344,"('trait', 'amplitude')",4
70345,"('trait', 'based')",3
70346,"('trait', 'previous')",5
70347,"('anxiety', 'amplitude')",4
70348,"('anxiety', 'based')",3
70349,"('anxiety', 'erp')",5
70350,"('amplitude', 'based')",3
70351,"('amplitude', 'previous')",3
70352,"('amplitude', 'erp')",3
70353,"('amplitude', 'results')",4
70354,"('frn', 'component')",3
70355,"('processing', 'suggests')",3
70356,"('high', 'anxious')",4
70357,"('high', 'suggests')",4
70358,"('anxious', 'individuals')",8
70359,"('anxiety', 'evaluative')",3
70360,"('evaluative', 'feedback')",5
70361,"('performance', 'monitoring')",5
70362,"('however', 'additional')",3
70363,"('additional', 'also')",3
70364,"('obtained', 'positive')",5
70365,"('component', 'also')",7
70366,"('performance', 'anxiety')",4
70367,"('monitoring', 'anxiety')",5
70368,"('studies', 'hajcak')",3
70369,"('cues', 'studies')",5
70370,"('outcome', 'level')",3
70371,"('fast', 'hits')",4
70372,"('slow', 'hits')",3
70373,"('might', 'account')",3
70374,"('consistent', 'notion')",4
70375,"('showed', 'anxiety')",3
70376,"('link', 'anxiety')",3
70377,"('anxiety', 'contrast')",3
70378,"('outcome', 'contrast')",4
70379,"('outcome', 'find')",3
70380,"('find', 'modulation')",3
70381,"('monitoring', 'processes')",4
70382,"('anxiety', 'unlike')",3
70383,"('amp', 'discrepancy')",3
70384,"('performance', 'use')",5
70385,"('feedback', 'may')",3
70386,"('study', 'introduced')",3
70387,"('emotional', 'may')",4
70388,"('may', 'bias')",5
70389,"('may', 'towards')",4
70390,"('similarly', 'observed')",3
70391,"('cohort', 'observed')",6
70392,"('egfr', 'results')",4
70393,"('associated', 'mild')",3
70394,"('ckd', 'study')",4
70395,"('ckd', 'observed')",4
70396,"('study', 'pressure')",5
70397,"('pulse', 'pressure')",6
70398,"('decline', 'kidney')",8
70399,"('association', 'adjustment')",3
70400,"('ckd', 'risk')",6
70401,"('assessment', 'different')",3
70402,"('different', 'outcomes')",5
70403,"('outcomes', 'shown')",3
70404,"('previously', 'stiffness')",3
70405,"('previously', 'measured')",3
70406,"('shown', 'measured')",5
70407,"('associated', 'cardiovascular')",4
70408,"('found', 'enhanced')",7
70409,"('emotionally', 'negative')",5
70410,"('compared', 'neutral')",3
70411,"('words', 'results')",3
70412,"('native', 'language')",3
70413,"('herbert', 'kissler')",3
70414,"('showed', 'bilateral')",4
70415,"('showed', 'typical')",6
70416,"('typical', 'distribution')",4
70417,"('scalp', 'distribution')",3
70418,"('distribution', 'epn')",4
70419,"('epn', 'emotion')",4
70420,"('observed', 'effects')",9
70421,"('slightly', 'recently')",3
70422,"('later', 'reported')",5
70423,"('others', 'data')",3
70424,"('data', 'investigation')",4
70425,"('data', 'evidence')",7
70426,"('collected', 'investigation')",3
70427,"('collected', 'provided')",3
70428,"('collected', 'evidence')",3
70429,"('investigation', 'provided')",3
70430,"('investigation', 'previous')",6
70431,"('provided', 'different')",6
70432,"('provided', 'studies')",3
70433,"('evidence', 'previous')",5
70434,"('evidence', 'studies')",9
70435,"('evidence', 'done')",3
70436,"('different', 'field')",3
70437,"('previous', 'done')",5
70438,"('previous', 'field')",3
70439,"('previous', 'lyster')",3
70440,"('studies', 'done')",14
70441,"('studies', 'lyster')",3
70442,"('done', 'field')",3
70443,"('done', 'lyster')",3
70444,"('done', 'ranta')",3
70445,"('field', 'lyster')",3
70446,"('field', 'amp')",3
70447,"('field', 'ranta')",3
70448,"('field', 'panova')",3
70449,"('lyster', 'amp')",6
70450,"('lyster', 'ranta')",3
70451,"('lyster', 'panova')",3
70452,"('amp', 'ranta')",3
70453,"('amp', 'panova')",3
70454,"('amp', 'lyster')",6
70455,"('ranta', 'panova')",3
70456,"('ranta', 'amp')",3
70457,"('ranta', 'lyster')",3
70458,"('ranta', 'tsang')",3
70459,"('panova', 'amp')",3
70460,"('panova', 'lyster')",3
70461,"('panova', 'tsang')",3
70462,"('panova', 'since')",3
70463,"('amp', 'tsang')",3
70464,"('amp', 'since')",6
70465,"('lyster', 'tsang')",3
70466,"('lyster', 'since')",3
70467,"('lyster', 'studies')",3
70468,"('lyster', 'revealed')",3
70469,"('tsang', 'since')",3
70470,"('tsang', 'studies')",3
70471,"('tsang', 'revealed')",3
70472,"('tsang', 'recast')",3
70473,"('since', 'revealed')",3
70474,"('since', 'recast')",3
70475,"('studies', 'recast')",3
70476,"('studies', 'commonly')",4
70477,"('revealed', 'recast')",3
70478,"('revealed', 'commonly')",3
70479,"('revealed', 'used')",4
70480,"('revealed', 'strategy')",3
70481,"('recast', 'commonly')",3
70482,"('recast', 'used')",3
70483,"('recast', 'strategy')",3
70484,"('recast', 'however')",3
70485,"('commonly', 'strategy')",3
70486,"('commonly', 'investigation')",3
70487,"('used', 'strategy')",3
70488,"('used', 'investigation')",3
70489,"('strategy', 'investigation')",3
70490,"('strategy', 'showed')",3
70491,"('strategy', 'teachers')",3
70492,"('however', 'teachers')",3
70493,"('investigation', 'showed')",3
70494,"('investigation', 'teachers')",3
70495,"('investigation', 'prefer')",3
70496,"('investigation', 'explicit')",3
70497,"('showed', 'teachers')",3
70498,"('showed', 'prefer')",3
70499,"('showed', 'explicit')",3
70500,"('showed', 'correction')",3
70501,"('teachers', 'prefer')",3
70502,"('teachers', 'explicit')",3
70503,"('teachers', 'correction')",3
70504,"('teachers', 'providing')",3
70505,"('prefer', 'explicit')",3
70506,"('prefer', 'correction')",3
70507,"('prefer', 'providing')",3
70508,"('prefer', 'feedback')",3
70509,"('explicit', 'correction')",3
70510,"('explicit', 'providing')",3
70511,"('explicit', 'feedback')",3
70512,"('correction', 'providing')",3
70513,"('correction', 'feedback')",3
70514,"('providing', 'feedback')",3
70515,"('seroprevalence', 'herd')",4
70516,"('may', 'immunity')",6
70517,"('immunity', 'vaccination')",4
70518,"('women', 'risk')",15
70519,"('risk', 'congenital')",4
70520,"('risk', 'neonatal')",4
70521,"('congenital', 'neonatal')",4
70522,"('syndrome', 'neonatal')",4
70523,"('transmission', 'previously')",3
70524,"('transmission', 'reported')",3
70525,"('previously', 'effects')",6
70526,"('either', 'relative')",3
70527,"('varicella', 'vaccine')",3
70528,"('duration', 'following')",3
70529,"('among', 'relationship')",3
70530,"('modes', 'model')",3
70531,"('suggests', 'similar')",4
70532,"('domains', 'domain')",3
70533,"('similar', 'frequencies')",3
70534,"('different', 'recent')",6
70535,"('model', 'recent')",6
70536,"('proposed', 'recent')",3
70537,"('recent', 'analysis')",3
70538,"('shows', 'transition')",3
70539,"('transition', 'metal')",3
70540,"('frequency', 'neither')",3
70541,"('though', 'significantly')",3
70542,"('significantly', 'main')",3
70543,"('significantly', 'effect')",6
70544,"('neither', 'interaction')",3
70545,"('neither', 'predictability')",3
70546,"('main', 'interaction')",3
70547,"('main', 'predictability')",3
70548,"('effect', 'interaction')",9
70549,"('effect', 'predictability')",3
70550,"('interaction', 'predictability')",3
70551,"('predictability', 'reports')",3
70552,"('odds', 'previous')",8
70553,"('previous', 'context')",3
70554,"('reports', 'frequency')",5
70555,"('patterns', 'context')",3
70556,"('van', 'petten')",5
70557,"('van', 'amp')",18
70558,"('van', 'kutas')",5
70559,"('petten', 'amp')",3
70560,"('petten', 'kutas')",5
70561,"('amp', 'kutas')",5
70562,"('kutas', 'found')",4
70563,"('van', 'found')",3
70564,"('larger', 'amplitudes')",3
70565,"('larger', 'low')",3
70566,"('larger', 'frequency')",3
70567,"('low', 'words')",3
70568,"('low', 'early')",4
70569,"('positions', 'sentences')",4
70570,"('positions', 'effect')",3
70571,"('sentences', 'unfolded')",4
70572,"('effect', 'frequency')",3
70573,"('addition', 'effect')",4
70574,"('consistently', 'showed')",3
70575,"('reports', 'absence')",3
70576,"('absence', 'study')",6
70577,"('study', 'presumably')",3
70578,"('suggests', 'independent')",3
70579,"('suggests', 'rate')",4
70580,"('stimulus', 'form')",3
70581,"('contrast', 'argued')",5
70582,"('model', 'shows')",3
70583,"('order', 'expansion')",3
70584,"('parameter', 'contrary')",3
70585,"('affected', 'concentrations')",3
70586,"('abundance', 'one')",3
70587,"('either', 'one')",5
70588,"('ivory', 'coast')",4
70589,"('states', 'population')",3
70590,"('reported', 'population')",6
70591,"('reported', 'concentration')",7
70592,"('population', 'concentration')",3
70593,"('species', 'adapted')",3
70594,"('species', 'environments')",3
70595,"('field', 'experiments')",3
70596,"('field', 'demonstrated')",3
70597,"('field', 'high')",4
70598,"('laboratory', 'demonstrated')",3
70599,"('experiments', 'demonstrated')",11
70600,"('experiments', 'certain')",3
70601,"('family', 'found')",4
70602,"('concentrations', 'previous')",4
70603,"('used', 'reports')",4
70604,"('studies', 'purified')",3
70605,"('purified', 'protein')",3
70606,"('proteins', 'might')",4
70607,"('might', 'influence')",3
70608,"('actin', 'filaments')",7
70609,"('much', 'also')",7
70610,"('shorter', 'also')",3
70611,"('might', 'result')",9
70612,"('result', 'linear')",3
70613,"('blood', 'transfusion')",3
70614,"('viral', 'hepatitis')",3
70615,"('factor', 'hbv')",8
70616,"('factor', 'hcv')",8
70617,"('use', 'treatment')",3
70618,"('anemia', 'treatment')",3
70619,"('value', 'serologic')",6
70620,"('value', 'testing')",7
70621,"('value', 'predicting')",7
70622,"('value', 'ndrd')",6
70623,"('serologic', 'testing')",7
70624,"('serologic', 'predicting')",6
70625,"('serologic', 'ndrd')",6
70626,"('serologic', 'reported')",6
70627,"('testing', 'predicting')",6
70628,"('testing', 'ndrd')",6
70629,"('testing', 'reported')",8
70630,"('testing', 'others')",6
70631,"('predicting', 'ndrd')",6
70632,"('predicting', 'reported')",7
70633,"('predicting', 'others')",6
70634,"('predicting', 'cohort')",6
70635,"('ndrd', 'reported')",6
70636,"('ndrd', 'others')",6
70637,"('ndrd', 'cohort')",6
70638,"('ndrd', 'although')",6
70639,"('others', 'cohort')",6
70640,"('others', 'finding')",8
70641,"('others', 'positive')",7
70642,"('cohort', 'although')",6
70643,"('cohort', 'finding')",10
70644,"('cohort', 'positive')",6
70645,"('cohort', 'serologic')",6
70646,"('although', 'serologic')",7
70647,"('although', 'test')",8
70648,"('finding', 'positive')",12
70649,"('finding', 'serologic')",6
70650,"('finding', 'test')",6
70651,"('positive', 'serologic')",6
70652,"('positive', 'performed')",6
70653,"('serologic', 'test')",6
70654,"('serologic', 'performed')",6
70655,"('serologic', 'time')",6
70656,"('serologic', 'biopsy')",6
70657,"('test', 'performed')",7
70658,"('test', 'time')",6
70659,"('test', 'biopsy')",6
70660,"('test', 'predictive')",6
70661,"('performed', 'biopsy')",7
70662,"('performed', 'predictive')",6
70663,"('performed', 'ndrd')",6
70664,"('time', 'biopsy')",6
70665,"('time', 'predictive')",6
70666,"('time', 'ndrd')",6
70667,"('time', 'specific')",6
70668,"('biopsy', 'predictive')",6
70669,"('biopsy', 'ndrd')",6
70670,"('biopsy', 'specific')",6
70671,"('biopsy', 'findings')",6
70672,"('predictive', 'ndrd')",6
70673,"('predictive', 'specific')",6
70674,"('predictive', 'low')",6
70675,"('ndrd', 'specific')",6
70676,"('ndrd', 'findings')",6
70677,"('ndrd', 'low')",6
70678,"('ndrd', 'complement')",6
