,bigrams,freq
62381,"('proliferating', 'antigen')",3
62382,"('proliferating', 'pcna')",3
62383,"('cell', 'antigen')",3
62384,"('cell', 'pcna')",3
62385,"('nuclear', 'antigen')",3
62386,"('nuclear', 'pcna')",3
62387,"('nuclear', 'decreasing')",3
62388,"('nuclear', 'dna')",3
62389,"('antigen', 'pcna')",3
62390,"('antigen', 'decreasing')",3
62391,"('antigen', 'dna')",3
62392,"('antigen', 'replication')",3
62393,"('pcna', 'decreasing')",3
62394,"('pcna', 'dna')",3
62395,"('pcna', 'replication')",3
62396,"('pcna', 'waga')",3
62397,"('decreasing', 'dna')",3
62398,"('decreasing', 'replication')",3
62399,"('decreasing', 'waga')",3
62400,"('decreasing', 'luo')",3
62401,"('dna', 'waga')",3
62402,"('dna', 'luo')",3
62403,"('replication', 'waga')",3
62404,"('replication', 'luo')",3
62405,"('waga', 'luo')",3
62406,"('waga', 'however')",3
62407,"('waga', 'data')",3
62408,"('waga', 'suggest')",3
62409,"('luo', 'data')",3
62410,"('luo', 'suggest')",3
62411,"('luo', 'inhibition')",3
62412,"('data', 'gtpases')",3
62413,"('suggest', 'gtpases')",3
62414,"('suggest', 'produces')",3
62415,"('inhibition', 'rho')",3
62416,"('inhibition', 'gtpases')",3
62417,"('inhibition', 'produces')",3
62418,"('inhibition', 'accumulation')",3
62419,"('rho', 'gtpases')",3
62420,"('rho', 'produces')",3
62421,"('rho', 'accumulation')",3
62422,"('rho', 'prostate')",3
62423,"('gtpases', 'produces')",3
62424,"('gtpases', 'accumulation')",3
62425,"('gtpases', 'prostate')",3
62426,"('gtpases', 'cancer')",3
62427,"('produces', 'accumulation')",3
62428,"('produces', 'prostate')",3
62429,"('produces', 'cancer')",3
62430,"('produces', 'cells')",3
62431,"('accumulation', 'prostate')",3
62432,"('accumulation', 'cancer')",3
62433,"('cells', 'promotes')",4
62434,"('samples', 'small')",3
62435,"('could', 'number')",4
62436,"('reports', 'samples')",4
62437,"('results', 'indeed')",9
62438,"('studies', 'growth')",4
62439,"('demonstrated', 'activin')",4
62440,"('demonstrated', 'inhibits')",4
62441,"('demonstrated', 'proliferation')",4
62442,"('activin', 'inhibits')",4
62443,"('activin', 'proliferation')",4
62444,"('human', 'appear')",5
62445,"('findings', 'demonstrated')",6
62446,"('appear', 'groups')",3
62447,"('may', 'origin')",4
62448,"('explained', 'origin')",4
62449,"('embryonic', 'cells')",5
62450,"('origin', 'cells')",4
62451,"('origin', 'results')",7
62452,"('cells', 'apparently')",3
62453,"('apparently', 'recent')",4
62454,"('erk', 'previous')",3
62455,"('activation', 'suggest')",6
62456,"('however', 'static')",4
62457,"('seen', 'static')",4
62458,"('seen', 'result')",6
62459,"('seen', 'obtained')",6
62460,"('seen', 'refs')",4
62461,"('static', 'result')",4
62462,"('static', 'obtained')",4
62463,"('static', 'refs')",4
62464,"('static', 'consistent')",4
62465,"('result', 'refs')",5
62466,"('result', 'dynamic')",4
62467,"('obtained', 'refs')",4
62468,"('obtained', 'dynamic')",4
62469,"('obtained', 'result')",12
62470,"('refs', 'consistent')",4
62471,"('refs', 'dynamic')",4
62472,"('refs', 'result')",4
62473,"('refs', 'obtained')",4
62474,"('consistent', 'dynamic')",4
62475,"('consistent', 'ref')",6
62476,"('dynamic', 'result')",4
62477,"('dynamic', 'obtained')",4
62478,"('dynamic', 'ref')",4
62479,"('dynamic', 'however')",4
62480,"('result', 'ref')",28
62481,"('result', 'seen')",3
62482,"('obtained', 'ref')",17
62483,"('obtained', 'seen')",3
62484,"('obtained', 'static')",3
62485,"('ref', 'however')",20
62486,"('ref', 'seen')",4
62487,"('ref', 'static')",3
62488,"('ref', 'result')",18
62489,"('result', 'significantly')",16
62490,"('significantly', 'activity')",3
62491,"('previous', 'region')",7
62492,"('park', 'study')",5
62493,"('receptor', 'regulation')",5
62494,"('current', 'clearly')",5
62495,"('current', 'pattern')",4
62496,"('data', 'pattern')",8
62497,"('data', 'mapk')",4
62498,"('clearly', 'indicate')",9
62499,"('clearly', 'mapk')",4
62500,"('clearly', 'activation')",4
62501,"('indicate', 'pattern')",4
62502,"('indicate', 'mapk')",4
62503,"('indicate', 'activation')",4
62504,"('indicate', 'corresponds')",4
62505,"('pattern', 'mapk')",4
62506,"('pattern', 'activation')",8
62507,"('pattern', 'corresponds')",4
62508,"('mapk', 'corresponds')",4
62509,"('mapk', 'expression')",4
62510,"('mapk', 'receptor')",4
62511,"('activation', 'corresponds')",4
62512,"('activation', 'rather')",5
62513,"('corresponds', 'expression')",4
62514,"('corresponds', 'receptor')",4
62515,"('corresponds', 'rather')",4
62516,"('corresponds', 'stimulation')",4
62517,"('receptor', 'rather')",4
62518,"('receptor', 'stimulation')",4
62519,"('receptor', 'contradict')",4
62520,"('rather', 'stimulation')",4
62521,"('rather', 'findings')",4
62522,"('rather', 'contradict')",4
62523,"('rather', 'previous')",9
62524,"('stimulation', 'findings')",4
62525,"('stimulation', 'contradict')",4
62526,"('stimulation', 'previous')",5
62527,"('stimulation', 'reports')",4
62528,"('contradict', 'stimulation')",4
62529,"('contradict', 'eph')",4
62530,"('previous', 'stimulation')",6
62531,"('previous', 'eph')",4
62532,"('reports', 'stimulation')",6
62533,"('reports', 'eph')",4
62534,"('reports', 'kinases')",4
62535,"('stimulation', 'eph')",4
62536,"('eph', 'family')",4
62537,"('eph', 'kinases')",4
62538,"('eph', 'negatively')",4
62539,"('eph', 'elowe')",4
62540,"('family', 'elowe')",4
62541,"('family', 'miao')",4
62542,"('kinases', 'elowe')",4
62543,"('kinases', 'miao')",4
62544,"('kinases', 'positively')",4
62545,"('negatively', 'elowe')",4
62546,"('negatively', 'miao')",4
62547,"('negatively', 'positively')",4
62548,"('negatively', 'pratt')",4
62549,"('elowe', 'miao')",4
62550,"('elowe', 'positively')",4
62551,"('elowe', 'pratt')",4
62552,"('elowe', 'kinch')",4
62553,"('miao', 'positively')",4
62554,"('miao', 'pratt')",4
62555,"('miao', 'kinch')",4
62556,"('miao', 'vindis')",4
62557,"('positively', 'pratt')",4
62558,"('positively', 'kinch')",4
62559,"('positively', 'vindis')",4
62560,"('positively', 'regulates')",4
62561,"('pratt', 'kinch')",4
62562,"('pratt', 'vindis')",4
62563,"('pratt', 'regulates')",4
62564,"('pratt', 'rapid')",4
62565,"('kinch', 'vindis')",4
62566,"('kinch', 'regulates')",4
62567,"('kinch', 'rapid')",4
62568,"('kinch', 'transient')",4
62569,"('vindis', 'regulates')",4
62570,"('vindis', 'rapid')",4
62571,"('vindis', 'transient')",4
62572,"('vindis', 'alteration')",4
62573,"('regulates', 'rapid')",4
62574,"('regulates', 'transient')",4
62575,"('regulates', 'alteration')",4
62576,"('regulates', 'mapk')",4
62577,"('rapid', 'transient')",4
62578,"('rapid', 'alteration')",4
62579,"('rapid', 'mapk')",4
62580,"('rapid', 'activation')",4
62581,"('transient', 'alteration')",4
62582,"('transient', 'mapk')",4
62583,"('transient', 'activation')",4
62584,"('transient', 'number')",4
62585,"('alteration', 'mapk')",4
62586,"('alteration', 'activation')",4
62587,"('alteration', 'number')",4
62588,"('alteration', 'potential')",4
62589,"('mapk', 'number')",4
62590,"('mapk', 'potential')",4
62591,"('mapk', 'explanations')",4
62592,"('activation', 'number')",4
62593,"('activation', 'potential')",6
62594,"('activation', 'explanations')",4
62595,"('activation', 'discrepancies')",4
62596,"('number', 'potential')",5
62597,"('number', 'explanations')",4
62598,"('number', 'discrepancies')",4
62599,"('potential', 'explanations')",4
62600,"('potential', 'discrepancies')",4
62601,"('potential', 'including')",4
62602,"('potential', 'different')",4
62603,"('explanations', 'discrepancies')",4
62604,"('explanations', 'including')",4
62605,"('explanations', 'cell')",4
62606,"('discrepancies', 'including')",4
62607,"('discrepancies', 'cell')",4
62608,"('discrepancies', 'types')",4
62609,"('including', 'types')",5
62610,"('including', 'assay')",4
62611,"('cell', 'assay')",6
62612,"('cell', 'eph')",4
62613,"('types', 'assay')",4
62614,"('types', 'conditions')",4
62615,"('types', 'eph')",4
62616,"('types', 'genes')",4
62617,"('assay', 'eph')",4
62618,"('assay', 'genes')",4
62619,"('conditions', 'eph')",4
62620,"('conditions', 'genes')",4
62621,"('conditions', 'current')",4
62622,"('eph', 'genes')",4
62623,"('eph', 'used')",4
62624,"('eph', 'current')",3
62625,"('eph', 'data')",3
62626,"('genes', 'used')",5
62627,"('genes', 'current')",3
62628,"('genes', 'clearly')",3
62629,"('used', 'clearly')",3
62630,"('used', 'indicate')",3
62631,"('used', 'tests')",5
62632,"('though', 'results')",3
62633,"('results', 'standard')",3
62634,"('sample', 'one')",9
62635,"('positive', 'one')",12
62636,"('expect', 'present')",3
62637,"('activity', 'sun')",3
62638,"('although', 'protein')",3
62639,"('detect', 'correlation')",4
62640,"('expression', 'transformed')",3
62641,"('also', 'extensively')",3
62642,"('extensively', 'studied')",3
62643,"('critical', 'size')",3
62644,"('grain', 'size')",12
62645,"('ref', 'study')",7
62646,"('ref', 'behavior')",6
62647,"('study', 'reveals')",6
62648,"('study', 'behavior')",3
62649,"('reveals', 'average')",3
62650,"('caspase', 'apoptosis')",7
62651,"('reports', 'induced')",3
62652,"('apoptosis', 'suggesting')",5
62653,"('first', 'may')",4
62654,"('amygdala', 'activation')",8
62655,"('may', 'magnitude')",5
62656,"('fear', 'faces')",3
62657,"('fear', 'although')",3
62658,"('faces', 'aversive')",3
62659,"('faces', 'scenes')",3
62660,"('aversive', 'scenes')",3
62661,"('aversive', 'amygdala')",3
62662,"('scenes', 'amygdala')",3
62663,"('scenes', 'activation')",3
62664,"('view', 'supported')",3
62665,"('using', 'used')",4
62666,"('similar', 'demonstrate')",3
62667,"('used', 'demonstrate')",3
62668,"('used', 'greater')",3
62669,"('amygdala', 'faces')",4
62670,"('activation', 'faces')",4
62671,"('fearful', 'faces')",3
62672,"('however', 'fear')",4
62673,"('habituation', 'response')",3
62674,"('reduced', 'across')",3
62675,"('unlikely', 'given')",3
62676,"('phase', 'contrast')",8
62677,"('contrast', 'little')",3
62678,"('dysfunction', 'cells')",3
62679,"('data', 'despite')",5
62680,"('data', 'single')",8
62681,"('observed', 'small')",6
62682,"('granule', 'cells')",4
62683,"('either', 'gene')",4
62684,"('gene', 'ect')",3
62685,"('ect', 'similarly')",3
62686,"('cell', 'thus')",4
62687,"('thus', 'occur')",4
62688,"('decrease', 'differs')",3
62689,"('decrease', 'previously')",3
62690,"('previously', 'replacement')",3
62691,"('work', 'effects')",8
62692,"('recent', 'experiments')",7
62693,"('causes', 'increase')",3
62694,"('accordance', 'reports')",7
62695,"('accordance', 'however')",5
62696,"('patients', 'alc')",3
62697,"('higher', 'time')",4
62698,"('studies', 'specifically')",3
62699,"('age', 'younger')",3
62700,"('also', 'predictor')",5
62701,"('also', 'better')",5
62702,"('younger', 'presented')",5
62703,"('presented', 'likely')",3
62704,"('lower', 'fact')",4
62705,"('patients', 'regimens')",4
62706,"('patients', 'leading')",3
62707,"('density', 'found')",8
62708,"('neocortex', 'may')",5
62709,"('inputs', 'important')",3
62710,"('role', 'learning')",6
62711,"('conclusions', 'structure')",3
62712,"('structure', 'previous')",4
62713,"('characteristic', 'apoptosome')",4
62714,"('characteristic', 'formation')",4
62715,"('characteristic', 'caspases')",4
62716,"('characteristic', 'recruitment')",4
62717,"('apoptosome', 'formation')",4
62718,"('apoptosome', 'caspases')",4
62719,"('apoptosome', 'recruitment')",4
62720,"('apoptosome', 'activation')",4
62721,"('formation', 'caspases')",4
62722,"('formation', 'recruitment')",4
62723,"('formation', 'following')",4
62724,"('caspases', 'recruitment')",4
62725,"('caspases', 'following')",4
62726,"('caspases', 'release')",4
62727,"('recruitment', 'following')",4
62728,"('recruitment', 'release')",4
62729,"('recruitment', 'cyctochrome')",4
62730,"('activation', 'following')",5
62731,"('activation', 'release')",4
62732,"('activation', 'cyctochrome')",4
62733,"('following', 'release')",4
62734,"('following', 'cyctochrome')",4
62735,"('following', 'mitochondria')",4
62736,"('following', 'pathway')",4
62737,"('release', 'cyctochrome')",4
62738,"('release', 'pathway')",4
62739,"('release', 'known')",4
62740,"('cyctochrome', 'mitochondria')",4
62741,"('cyctochrome', 'pathway')",4
62742,"('cyctochrome', 'known')",4
62743,"('cyctochrome', 'inhibited')",4
62744,"('mitochondria', 'pathway')",4
62745,"('mitochondria', 'known')",4
62746,"('mitochondria', 'inhibited')",4
62747,"('mitochondria', 'iaps')",4
62748,"('pathway', 'known')",4
62749,"('pathway', 'iaps')",4
62750,"('known', 'inhibited')",4
62751,"('known', 'iaps')",4
62752,"('known', 'zou')",4
62753,"('known', 'bratton')",4
62754,"('inhibited', 'iaps')",4
62755,"('inhibited', 'zou')",4
62756,"('inhibited', 'bratton')",4
62757,"('inhibited', 'interestingly')",4
62758,"('iaps', 'zou')",4
62759,"('iaps', 'bratton')",4
62760,"('iaps', 'interestingly')",4
62761,"('iaps', 'found')",4
62762,"('zou', 'bratton')",4
62763,"('zou', 'interestingly')",4
62764,"('zou', 'found')",4
62765,"('zou', 'treatment')",4
62766,"('bratton', 'interestingly')",4
62767,"('bratton', 'found')",4
62768,"('bratton', 'treatment')",4
62769,"('bratton', 'ovarian')",4
62770,"('interestingly', 'treatment')",4
62771,"('interestingly', 'ovarian')",4
62772,"('interestingly', 'carcinoma')",4
62773,"('treatment', 'ovarian')",4
62774,"('ovarian', 'carcinoma')",4
62775,"('ovarian', 'cells')",4
62776,"('ovarian', 'caspase')",4
62777,"('ovarian', 'alone')",4
62778,"('carcinoma', 'caspase')",4
62779,"('carcinoma', 'alone')",4
62780,"('carcinoma', 'able')",4
62781,"('caspase', 'alone')",4
62782,"('caspase', 'able')",4
62783,"('caspase', 'induce')",4
62784,"('alone', 'able')",4
62785,"('able', 'apoptosis')",4
62786,"('able', 'contrast')",5
62787,"('able', 'previous')",5
62788,"('induce', 'published')",4
62789,"('apoptosis', 'published')",4
62790,"('contrast', 'yamabe')",4
62791,"('previous', 'yamabe')",4
62792,"('previous', 'shinoura')",4
62793,"('published', 'yamabe')",4
62794,"('published', 'shinoura')",4
62795,"('published', 'pattern')",4
62796,"('data', 'yamabe')",4
62797,"('data', 'shinoura')",4
62798,"('data', 'caspase')",4
62799,"('yamabe', 'shinoura')",4
62800,"('yamabe', 'pattern')",4
62801,"('yamabe', 'caspase')",4
62802,"('yamabe', 'activation')",4
62803,"('shinoura', 'pattern')",4
62804,"('shinoura', 'caspase')",4
62805,"('shinoura', 'activation')",4
62806,"('shinoura', 'similar')",4
62807,"('pattern', 'caspase')",5
62808,"('pattern', 'induced')",4
62809,"('caspase', 'similar')",4
62810,"('caspase', 'induced')",4
62811,"('caspase', 'survivin')",4
62812,"('activation', 'survivin')",4
62813,"('similar', 'induced')",5
62814,"('similar', 'survivin')",4
62815,"('induced', 'survivin')",4
62816,"('activation', 'suggests')",3
62817,"('models', 'could')",3
62818,"('models', 'explain')",3
62819,"('could', 'physical')",6
62820,"('conformational', 'protein')",6
62821,"('linked', 'ability')",3
62822,"('basu', 'study')",3
62823,"('authors', 'ratio')",4
62824,"('authors', 'might')",5
62825,"('determine', 'ratio')",3
62826,"('ratio', 'since')",4
62827,"('ratio', 'shown')",3
62828,"('since', 'failed')",4
62829,"('failed', 'apoptosis')",3
62830,"('apoptosis', 'latter')",3
62831,"('might', 'therefore')",5
62832,"('bax', 'mitochondrial')",3
62833,"('report', 'phase')",3
62834,"('however', 'rather')",6
62835,"('study', 'phase')",8
62836,"('result', 'climate')",4
62837,"('changes', 'climate')",4
62838,"('result', 'specific')",6
62839,"('result', 'despite')",5
62840,"('comprehensive', 'analysis')",4
62841,"('analysis', 'particular')",3
62842,"('still', 'could')",3
62843,"('genes', 'suggested')",3
62844,"('methyltransferase', 'multidrug')",4
62845,"('mgmt', 'multidrug')",4
62846,"('multidrug', 'protein')",4
62847,"('multidrug', 'mrp')",4
62848,"('protein', 'topoisomerase')",5
62849,"('erentially', 'expressed')",4
62850,"('study', 'numbers')",4
62851,"('showed', 'numbers')",5
62852,"('expression', 'chromosome')",3
62853,"('human', 'marrow')",7
62854,"('data', 'origin')",3
62855,"('common', 'origin')",3
62856,"('results', 'observe')",5
62857,"('due', 'species')",4
62858,"('use', 'determined')",3
62859,"('signaling', 'pathways')",5
62860,"('work', 'high')",3
62861,"('levels', 'influence')",6
62862,"('correlation', 'duration')",4
62863,"('fold', 'int')",3
62864,"('increases', 'int')",4
62865,"('int', 'int')",6
62866,"('int', 'respectively')",4
62867,"('int', 'values')",4
62868,"('respectively', 'larger')",5
62869,"('using', 'measurements')",19
62870,"('measurements', 'study')",7
62871,"('measurements', 'higher')",9
62872,"('measurements', 'values')",9
62873,"('analysis', 'combined')",4
62874,"('combined', 'trends')",5
62875,"('estimate', 'using')",4
62876,"('estimate', 'data')",7
62877,"('estimate', 'present')",9
62878,"('estimate', 'study')",6
62879,"('compounds', 'also')",5
62880,"('putative', 'promoter')",4
62881,"('putative', 'region')",4
62882,"('region', 'however')",12
62883,"('however', 'confirm')",10
62884,"('others', 'observation')",6
62885,"('still', 'unclear')",3
62886,"('small', 'also')",4
62887,"('small', 'association')",3
62888,"('studies', 'claim')",4
62889,"('claim', 'recent')",3
62890,"('claim', 'data')",3
62891,"('result', 'great')",3
62892,"('contrast', 'existing')",7
62893,"('many', 'results')",3
62894,"('existing', 'results')",4
